metab_id	Metabolite	ID	m/z	Retention time	Mode	Adducts	Formula	Fragmentation Score	Theoretical Fragmentation Score	Mass Error (ppm)	KEGG Compound ID	Library ID	CAS ID
metab_17416	metab_17416	neg_6327	425.292144012	6.198433333330001	neg	-	-	-	-	-	-	-	-
metab_17417	metab_17417	neg_6328	441.248294465	6.198433333330001	neg	-	-	-	-	-	-	-	-
metab_17418	metab_17418	neg_6331	393.2276275	6.198433333330001	neg	-	-	-	-	-	-	-	-
metab_17419	metab_17419	neg_6332	343.249325778	6.198433333330001	neg	-	-	-	-	-	-	-	-
metab_17420	metab_17420	neg_6333	333.20752054900004	6.198433333330001	neg	-	-	-	-	-	-	-	-
metab_17421	metab_17421	neg_6334	281.248907003	6.198433333330001	neg	-	-	-	-	-	-	-	-
metab_17422	metab_17422	neg_6335	301.20234677	6.198433333330001	neg	-	-	-	-	-	-	-	-
metab_17423	metab_17423	neg_6336	295.191810718	6.198433333330001	neg	-	-	-	-	-	-	-	-
metab_17424	metab_17424	neg_6337	277.108589905	6.198433333330001	neg	-	-	-	-	-	-	-	-
metab_17425	metab_17425	neg_6338	224.12911677	6.198433333330001	neg	-	-	-	-	-	-	-	-
metab_17426	metab_17426	neg_6339	99.7914752481	6.198433333330001	neg	-	-	-	-	-	-	-	-
metab_17427	metab_17427	neg_6340	595.349904296	6.191433333330001	neg	-	-	-	-	-	-	-	-
metab_17428	metab_17428	neg_6341	653.5367672030001	6.191433333330001	neg	-	-	-	-	-	-	-	-
metab_17429	metab_17429	neg_6342	578.327345632	6.191433333330001	neg	-	-	-	-	-	-	-	-
metab_17430	metab_17430	neg_6344	501.28786192900003	6.191433333330001	neg	-	-	-	-	-	-	-	-
metab_17431	metab_17431	neg_6345	365.23396883	6.191433333330001	neg	-	-	-	-	-	-	-	-
metab_17432	metab_17432	neg_6346	355.21301799800005	6.191433333330001	neg	-	-	-	-	-	-	-	-
metab_17433	metab_17433	neg_6347	325.202379163	6.191433333330001	neg	-	-	-	-	-	-	-	-
metab_17434	metab_17434	neg_6348	241.144588028	6.191433333330001	neg	-	-	-	-	-	-	-	-
metab_17435	metab_17435	neg_6349	225.113158617	6.191433333330001	neg	-	-	-	-	-	-	-	-
metab_17436	metab_17436	neg_6350	829.547977585	6.18443333333	neg	-	-	-	-	-	-	-	-
metab_17437	metab_17437	neg_6351	105.14524797899999	6.191433333330001	neg	-	-	-	-	-	-	-	-
metab_17438	metab_17438	neg_6352	621.2944933040001	6.18443333333	neg	-	-	-	-	-	-	-	-
metab_17439	metab_17439	neg_6353	539.32343905	6.18443333333	neg	-	-	-	-	-	-	-	-
metab_17440	metab_17440	neg_6354	479.374892369	6.18443333333	neg	-	-	-	-	-	-	-	-
metab_17441	TetraHCA	neg_6355	465.32165039999995	6.18443333333	neg	M-H	C27H46O6	-	69.5	-1.09870883364314	-	HMDB0062534	-
metab_17442	metab_17442	neg_6356	514.284903744	6.177416666669999	neg	-	-	-	-	-	-	-	-
metab_17443	metab_17443	neg_6357	593.406459658	6.177416666669999	neg	-	-	-	-	-	-	-	-
metab_17444	metab_17444	neg_6358	609.329678461	6.177416666669999	neg	-	-	-	-	-	-	-	-
metab_17445	metab_17445	neg_6359	307.228235804	6.18443333333	neg	-	-	-	-	-	-	-	-
metab_17446	metab_17446	neg_6360	639.304590386	6.177416666669999	neg	-	-	-	-	-	-	-	-
metab_17447	metab_17447	neg_6361	101.946219697	6.18443333333	neg	-	-	-	-	-	-	-	-
metab_17448	metab_17448	neg_6362	857.615176552	6.177416666669999	neg	-	-	-	-	-	-	-	-
metab_17449	metab_17449	neg_6363	649.5052841090001	6.177416666669999	neg	-	-	-	-	-	-	-	-
metab_17450	metab_17450	neg_6364	631.241752122	6.177416666669999	neg	-	-	-	-	-	-	-	-
metab_17451	metab_17451	neg_6365	601.412120695	6.177416666669999	neg	-	-	-	-	-	-	-	-
metab_17452	metab_17452	neg_6366	523.3285122269999	6.177416666669999	neg	-	-	-	-	-	-	-	-
metab_17453	metab_17453	neg_6368	393.26554923300006	6.177416666669999	neg	-	-	-	-	-	-	-	-
metab_17454	metab_17454	neg_6369	411.239085075	6.177416666669999	neg	-	-	-	-	-	-	-	-
metab_17455	metab_17455	neg_6371	323.22325754	6.177416666669999	neg	-	-	-	-	-	-	-	-
metab_17456	metab_17456	neg_6372	343.213032931	6.177416666669999	neg	-	-	-	-	-	-	-	-
metab_17457	metab_17457	neg_6373	335.187635367	6.177416666669999	neg	-	-	-	-	-	-	-	-
metab_17458	metab_17458	neg_6374	313.120087985	6.177416666669999	neg	-	-	-	-	-	-	-	-
metab_17459	metab_17459	neg_6375	251.12906187599998	6.177416666669999	neg	-	-	-	-	-	-	-	-
metab_17460	metab_17460	neg_6377	183.138500503	6.177416666669999	neg	-	-	-	-	-	-	-	-
metab_17461	metab_17461	neg_6378	651.520785965	6.17045	neg	-	-	-	-	-	-	-	-
metab_17462	metab_17462	neg_6379	509.311738752	6.17045	neg	-	-	-	-	-	-	-	-
metab_17463	metab_17463	neg_6380	439.234083949	6.17045	neg	-	-	-	-	-	-	-	-
metab_17464	metab_17464	neg_6381	403.271043547	6.17045	neg	-	-	-	-	-	-	-	-
metab_17465	metab_17465	neg_6382	369.192487901	6.17045	neg	-	-	-	-	-	-	-	-
metab_17466	metab_17466	neg_6384	99.9206539827	6.17045	neg	-	-	-	-	-	-	-	-
metab_17467	metab_17467	neg_6385	673.29207759	6.163633333330001	neg	-	-	-	-	-	-	-	-
metab_17468	metab_17468	neg_6387	605.299222463	6.163633333330001	neg	-	-	-	-	-	-	-	-
metab_17469	metab_17469	neg_6392	401.21884448	6.163633333330001	neg	-	-	-	-	-	-	-	-
metab_17470	metab_17470	neg_6393	394.33301847300004	6.163633333330001	neg	-	-	-	-	-	-	-	-
metab_17471	metab_17471	neg_6394	368.317493574	6.163633333330001	neg	-	-	-	-	-	-	-	-
metab_17472	metab_17472	neg_6395	107.341016266	6.163633333330001	neg	-	-	-	-	-	-	-	-
metab_17473	metab_17473	neg_6396	611.489405994	6.156766666669999	neg	-	-	-	-	-	-	-	-
metab_17474	metab_17474	neg_6397	547.437482638	6.1498	neg	-	-	-	-	-	-	-	-
metab_17475	metab_17475	neg_6399	456.29506953099997	6.1498	neg	-	-	-	-	-	-	-	-
metab_17476	metab_17476	neg_6400	417.337776346	6.1498	neg	-	-	-	-	-	-	-	-
metab_17477	10,11-dihydro-20-trihydroxy-leukotriene B4	neg_6401	385.22494654699994	6.1498	neg	M-H	C20H34O7	-	54.6	4.58159439758081	-	LMFA03020044;HMDB0012503	-
metab_17478	metab_17478	neg_6403	641.320197519	6.14293333333	neg	-	-	-	-	-	-	-	-
metab_17479	metab_17479	neg_6404	473.364169565	6.14293333333	neg	-	-	-	-	-	-	-	-
metab_17480	metab_17480	neg_6405	407.25698225900004	6.14293333333	neg	-	-	-	-	-	-	-	-
metab_17481	metab_17481	neg_6407	565.447683289	6.13595	neg	-	-	-	-	-	-	-	-
metab_17482	metab_17482	neg_6408	494.106313696	6.13595	neg	-	-	-	-	-	-	-	-
metab_17483	metab_17483	neg_6409	459.348628768	6.13595	neg	-	-	-	-	-	-	-	-
metab_17484	metab_17484	neg_6410	344.154041445	6.13595	neg	-	-	-	-	-	-	-	-
metab_17485	metab_17485	neg_6411	226.823912987	6.13595	neg	-	-	-	-	-	-	-	-
metab_17486	metab_17486	neg_6412	647.489753525	6.128966666669999	neg	-	-	-	-	-	-	-	-
metab_17487	metab_17487	neg_6413	545.421879106	6.128966666669999	neg	-	-	-	-	-	-	-	-
metab_17488	metab_17488	neg_6414	502.221061632	6.128966666669999	neg	-	-	-	-	-	-	-	-
metab_17489	metab_17489	neg_6415	236.072370989	6.128966666669999	neg	-	-	-	-	-	-	-	-
metab_17490	metab_17490	neg_6417	169.833446269	6.128966666669999	neg	-	-	-	-	-	-	-	-
metab_17491	metab_17491	neg_6420	511.27386504199995	6.1220166666699996	neg	-	-	-	-	-	-	-	-
metab_17492	metab_17492	neg_6421	421.332906534	6.1220166666699996	neg	-	-	-	-	-	-	-	-
metab_17493	metab_17493	neg_6422	395.317078977	6.1220166666699996	neg	-	-	-	-	-	-	-	-
metab_17494	metab_17494	neg_6425	506.32506577699996	6.11506666667	neg	-	-	-	-	-	-	-	-
metab_17495	metab_17495	neg_6427	464.232514329	6.11506666667	neg	-	-	-	-	-	-	-	-
metab_17496	metab_17496	neg_6428	401.20081570300005	6.11506666667	neg	-	-	-	-	-	-	-	-
metab_17497	metab_17497	neg_6429	328.15932407599996	6.11506666667	neg	-	-	-	-	-	-	-	-
metab_17498	metab_17498	neg_6430	112.926059201	6.11506666667	neg	-	-	-	-	-	-	-	-
metab_17499	metab_17499	neg_6431	902.6134670810001	6.108166666669999	neg	-	-	-	-	-	-	-	-
metab_17500	Tridecanoylglycine	neg_6432	587.432795502	6.108166666669999	neg	2M+FA-H	C15H29NO3	-	51.2	9.41144352535824	-	HMDB0013317	-
metab_17501	LysoPC(16:0)	neg_6433	540.33141707	6.108166666669999	neg	M+FA-H	C24H50NO7P	-	69.2	1.46290538191896	C04230	HMDB0010382;HMDB0240262;14863-27-5	17364-16-8;66757-27-5;14863-27-5
metab_17502	metab_17502	neg_6434	519.405961836	6.108166666669999	neg	-	-	-	-	-	-	-	-
metab_17503	metab_17503	neg_6435	493.39040010300005	6.108166666669999	neg	-	-	-	-	-	-	-	-
metab_17504	metab_17504	neg_6436	462.299563039	6.108166666669999	neg	-	-	-	-	-	-	-	-
metab_17505	metab_17505	neg_6437	457.226655429	6.108166666669999	neg	-	-	-	-	-	-	-	-
metab_17506	metab_17506	neg_6438	285.243825952	6.108166666669999	neg	-	-	-	-	-	-	-	-
metab_17507	metab_17507	neg_6441	623.416938938	6.101266666669999	neg	-	-	-	-	-	-	-	-
metab_17508	metab_17508	neg_6442	511.400177537	6.101266666669999	neg	-	-	-	-	-	-	-	-
metab_17509	metab_17509	neg_6443	467.374344964	6.101266666669999	neg	-	-	-	-	-	-	-	-
metab_17510	metab_17510	neg_6444	369.301398654	6.101266666669999	neg	-	-	-	-	-	-	-	-
metab_17511	metab_17511	neg_6445	327.233192807	6.101266666669999	neg	-	-	-	-	-	-	-	-
metab_17512	metab_17512	neg_6446	93.6814592866	6.101266666669999	neg	-	-	-	-	-	-	-	-
metab_17513	metab_17513	neg_6447	607.4586558130001	6.094283333330001	neg	-	-	-	-	-	-	-	-
metab_17514	metab_17514	neg_6448	431.31670608800005	6.094283333330001	neg	-	-	-	-	-	-	-	-
metab_17515	metab_17515	neg_6449	624.3526639180001	6.087433333330001	neg	-	-	-	-	-	-	-	-
metab_17516	metab_17516	neg_6452	457.33228332199997	6.087433333330001	neg	-	-	-	-	-	-	-	-
metab_17517	metab_17517	neg_6455	581.4429356080001	6.08046666667	neg	-	-	-	-	-	-	-	-
metab_17518	metab_17518	neg_6456	525.253578544	6.08046666667	neg	-	-	-	-	-	-	-	-
metab_17519	metab_17519	neg_6458	475.34361925400003	6.08046666667	neg	-	-	-	-	-	-	-	-
metab_17520	metab_17520	neg_6460	439.343239247	6.08046666667	neg	-	-	-	-	-	-	-	-
metab_17521	metab_17521	neg_6462	367.285659261	6.08046666667	neg	-	-	-	-	-	-	-	-
metab_17522	metab_17522	neg_6463	342.265333789	6.08046666667	neg	-	-	-	-	-	-	-	-
metab_17523	metab_17523	neg_6464	255.233186166	6.08046666667	neg	-	-	-	-	-	-	-	-
metab_17524	metab_17524	neg_6466	561.416764888	6.0734833333300005	neg	-	-	-	-	-	-	-	-
metab_17525	metab_17525	neg_6467	555.426959119	6.0734833333300005	neg	-	-	-	-	-	-	-	-
metab_17526	metab_17526	neg_6468	507.297014005	6.0734833333300005	neg	-	-	-	-	-	-	-	-
metab_17527	metab_17527	neg_6469	483.369624395	6.0734833333300005	neg	-	-	-	-	-	-	-	-
metab_17528	metab_17528	neg_6470	445.226680751	6.0734833333300005	neg	-	-	-	-	-	-	-	-
metab_17529	metab_17529	neg_6471	417.301212758	6.0734833333300005	neg	-	-	-	-	-	-	-	-
metab_17530	metab_17530	neg_6472	372.185328472	6.0734833333300005	neg	-	-	-	-	-	-	-	-
metab_17531	metab_17531	neg_6473	321.243875134	6.0734833333300005	neg	-	-	-	-	-	-	-	-
metab_17532	metab_17532	neg_6475	82.0287909373	6.0734833333300005	neg	-	-	-	-	-	-	-	-
metab_17533	metab_17533	neg_6476	621.4017224969999	6.0666	neg	-	-	-	-	-	-	-	-
metab_17534	metab_17534	neg_6477	603.427199619	6.0666	neg	-	-	-	-	-	-	-	-
metab_17535	metab_17535	neg_6478	527.395416718	6.0666	neg	-	-	-	-	-	-	-	-
metab_17536	metab_17536	neg_6479	493.353968263	6.0666	neg	-	-	-	-	-	-	-	-
metab_17537	metab_17537	neg_6480	447.348475079	6.0666	neg	-	-	-	-	-	-	-	-
metab_17538	metab_17538	neg_6481	375.29105914	6.0666	neg	-	-	-	-	-	-	-	-
metab_17539	metab_17539	neg_6482	579.427080687	6.059616666669999	neg	-	-	-	-	-	-	-	-
metab_17540	metab_17540	neg_6483	483.332933888	6.059616666669999	neg	-	-	-	-	-	-	-	-
metab_17541	25-Hydroxyvitamin D3-26,23-lactol	neg_6484	429.29913924	6.059616666669999	neg	M-H	C27H42O4	-	70.9	-4.40185226208375	-	HMDB0060127	-
metab_17542	metab_17542	neg_6485	405.195482676	6.059616666669999	neg	-	-	-	-	-	-	-	-
metab_17543	metab_17543	neg_6489	614.331500883	6.052733333330001	neg	-	-	-	-	-	-	-	-
metab_17544	metab_17544	neg_6490	564.3315869109999	6.052733333330001	neg	-	-	-	-	-	-	-	-
metab_17545	metab_17545	neg_6491	553.411570697	6.052733333330001	neg	-	-	-	-	-	-	-	-
metab_17546	metab_17546	neg_6492	529.3542893819999	6.052733333330001	neg	-	-	-	-	-	-	-	-
metab_17547	metab_17547	neg_6493	502.29466894800004	6.052733333330001	neg	-	-	-	-	-	-	-	-
metab_17548	metab_17548	neg_6494	499.20164159800004	6.052733333330001	neg	-	-	-	-	-	-	-	-
metab_17549	metab_17549	neg_6495	477.35881197300006	6.052733333330001	neg	-	-	-	-	-	-	-	-
metab_17550	metab_17550	neg_6496	464.278063539	6.052733333330001	neg	-	-	-	-	-	-	-	-
metab_17551	metab_17551	neg_6497	411.31205108800003	6.052733333330001	neg	-	-	-	-	-	-	-	-
metab_17552	Lepidiumterpenyl ester	neg_6498	403.28532531300004	6.052733333330001	neg	M+Na-2H	C23H42O4	-	58.2	6.14077230173291	-	HMDB0036865	255833-57-9
metab_17553	metab_17553	neg_6499	339.25449463900003	6.052733333330001	neg	-	-	-	-	-	-	-	-
metab_17554	metab_17554	neg_6503	595.4222751269999	6.04576666667	neg	-	-	-	-	-	-	-	-
metab_17555	metab_17555	neg_6504	485.327899375	6.04576666667	neg	-	-	-	-	-	-	-	-
metab_17556	PE(15:0/0:0)	neg_6505	438.263079339	6.04576666667	neg	M-H	C20H42NO7P	57.6	-	1.06188060163698	-	LMGP02050031	-
metab_17557	metab_17557	neg_6506	401.26886513	6.04576666667	neg	-	-	-	-	-	-	-	-
metab_17558	metab_17558	neg_6507	391.686588201	6.04576666667	neg	-	-	-	-	-	-	-	-
metab_17559	metab_17559	neg_6508	108.937639554	6.04576666667	neg	-	-	-	-	-	-	-	-
metab_17560	metab_17560	neg_6509	588.330947668	6.038766666669999	neg	-	-	-	-	-	-	-	-
metab_17561	metab_17561	neg_6510	569.4061106380001	6.038766666669999	neg	-	-	-	-	-	-	-	-
metab_17562	metab_17562	neg_6511	476.27778955599996	6.038766666669999	neg	-	-	-	-	-	-	-	-
metab_17563	metab_17563	neg_6512	459.273971534	6.038766666669999	neg	-	-	-	-	-	-	-	-
metab_17564	metab_17564	neg_6514	551.3958996590001	6.031966666669999	neg	-	-	-	-	-	-	-	-
metab_17565	metab_17565	neg_6515	525.380563057	6.031966666669999	neg	-	-	-	-	-	-	-	-
metab_17566	metab_17566	neg_6517	397.168439449	6.031966666669999	neg	-	-	-	-	-	-	-	-
metab_17567	metab_17567	neg_6518	390.883579206	6.031966666669999	neg	-	-	-	-	-	-	-	-
metab_17568	metab_17568	neg_6519	501.25298197800004	6.025016666669999	neg	-	-	-	-	-	-	-	-
metab_17569	metab_17569	neg_6520	436.201396949	6.025016666669999	neg	-	-	-	-	-	-	-	-
metab_17570	metab_17570	neg_6521	399.25378314	6.025016666669999	neg	-	-	-	-	-	-	-	-
metab_17571	metab_17571	neg_6522	390.524282566	6.025016666669999	neg	-	-	-	-	-	-	-	-
metab_17572	metab_17572	neg_6525	577.37580358	6.01805	neg	-	-	-	-	-	-	-	-
metab_17573	metab_17573	neg_6527	491.21080144800004	6.01805	neg	-	-	-	-	-	-	-	-
metab_17574	metab_17574	neg_6528	449.24359750800005	6.01805	neg	-	-	-	-	-	-	-	-
metab_17575	metab_17575	neg_6529	390.80374014	6.01805	neg	-	-	-	-	-	-	-	-
metab_17576	metab_17576	neg_6531	88.40165444680001	6.01805	neg	-	-	-	-	-	-	-	-
metab_17577	metab_17577	neg_6532	879.5307629260001	6.01108333333	neg	-	-	-	-	-	-	-	-
metab_17578	metab_17578	neg_6533	837.4974276910001	6.01108333333	neg	-	-	-	-	-	-	-	-
metab_17579	metab_17579	neg_6534	799.574390882	6.01108333333	neg	-	-	-	-	-	-	-	-
metab_17580	metab_17580	neg_6535	549.3804303530001	6.01108333333	neg	-	-	-	-	-	-	-	-
metab_17581	metab_17581	neg_6536	469.227213269	6.01108333333	neg	-	-	-	-	-	-	-	-
metab_17582	metab_17582	neg_6537	423.312044375	6.01108333333	neg	-	-	-	-	-	-	-	-
metab_17583	metab_17583	neg_6538	393.195857819	6.01108333333	neg	-	-	-	-	-	-	-	-
metab_17584	metab_17584	neg_6539	391.26273952699995	6.01108333333	neg	-	-	-	-	-	-	-	-
metab_17585	Lubiminol	neg_6540	253.181010913	6.01108333333	neg	M-H	C15H26O3	-	55.3	0.36450238942907504	-	HMDB0029604	55784-92-4
metab_17586	metab_17586	neg_6541	923.595450714	6.0040833333300005	neg	-	-	-	-	-	-	-	-
metab_17587	metab_17587	neg_6543	621.4374383530001	6.0040833333300005	neg	-	-	-	-	-	-	-	-
metab_17588	metab_17588	neg_6544	589.30425728	6.0040833333300005	neg	-	-	-	-	-	-	-	-
metab_17589	metab_17589	neg_6545	541.375063585	6.0040833333300005	neg	-	-	-	-	-	-	-	-
metab_17590	Homodolichosterone	neg_6546	521.348978494	6.0040833333300005	neg	M+FA-H	C29H48O5	-	78.9	1.26165006747524	-	HMDB0034079	85797-14-4
metab_17591	metab_17591	neg_6547	497.348935691	6.0040833333300005	neg	-	-	-	-	-	-	-	-
metab_17592	metab_17592	neg_6548	421.225578115	6.0040833333300005	neg	-	-	-	-	-	-	-	-
metab_17593	metab_17593	neg_6549	361.238715491	6.0040833333300005	neg	-	-	-	-	-	-	-	-
metab_17594	metab_17594	neg_6550	357.174618295	6.0040833333300005	neg	-	-	-	-	-	-	-	-
metab_17595	metab_17595	neg_6552	619.421973634	5.997133333330001	neg	-	-	-	-	-	-	-	-
metab_17596	metab_17596	neg_6553	611.416793345	5.997133333330001	neg	-	-	-	-	-	-	-	-
metab_17597	metab_17597	neg_6554	591.390301604	5.997133333330001	neg	-	-	-	-	-	-	-	-
metab_17598	metab_17598	neg_6555	545.34917883	5.997133333330001	neg	-	-	-	-	-	-	-	-
metab_17599	metab_17599	neg_6556	509.348572821	5.997133333330001	neg	-	-	-	-	-	-	-	-
metab_17600	metab_17600	neg_6557	491.338311738	5.997133333330001	neg	-	-	-	-	-	-	-	-
metab_17601	metab_17601	neg_6558	475.30687539999997	5.997133333330001	neg	-	-	-	-	-	-	-	-
metab_17602	Coprocholic acid	neg_6559	449.32780499300003	5.997133333330001	neg	M-H	C27H46O5	-	74.3	1.2365299609671698	-	HMDB0000601	547-98-8
metab_17603	metab_17603	neg_6560	431.28015419400003	5.997133333330001	neg	-	-	-	-	-	-	-	-
metab_17604	metab_17604	neg_6561	427.306616394	5.997133333330001	neg	-	-	-	-	-	-	-	-
metab_17605	metab_17605	neg_6562	410.231517996	5.997133333330001	neg	-	-	-	-	-	-	-	-
metab_17606	metab_17606	neg_6563	383.28100374	5.997133333330001	neg	-	-	-	-	-	-	-	-
metab_17607	metab_17607	neg_6564	367.24943181300006	5.997133333330001	neg	-	-	-	-	-	-	-	-
metab_17608	metab_17608	neg_6565	341.14300927700003	5.997133333330001	neg	-	-	-	-	-	-	-	-
metab_17609	Prostaglandin F2a	neg_6566	335.223130447	5.997133333330001	neg	M-H2O-H	C20H34O5	-	62.6	0.980629372083447	C00639	551-11-1;HMDB0001139;HMDB0246949	551-11-1
metab_17610	metab_17610	neg_6568	191.854653077	5.997133333330001	neg	-	-	-	-	-	-	-	-
metab_17611	metab_17611	neg_6569	159.87799159600002	5.997133333330001	neg	-	-	-	-	-	-	-	-
metab_17612	metab_17612	neg_6571	641.463715534	5.990266666669999	neg	-	-	-	-	-	-	-	-
metab_17613	metab_17613	neg_6572	609.401277485	5.990266666669999	neg	-	-	-	-	-	-	-	-
metab_17614	metab_17614	neg_6573	572.214950072	5.990266666669999	neg	-	-	-	-	-	-	-	-
metab_17615	metab_17615	neg_6574	563.359226894	5.990266666669999	neg	-	-	-	-	-	-	-	-
metab_17616	metab_17616	neg_6575	550.112416093	5.990266666669999	neg	-	-	-	-	-	-	-	-
metab_17617	metab_17617	neg_6577	435.275298034	5.990266666669999	neg	-	-	-	-	-	-	-	-
metab_17618	metab_17618	neg_6578	409.34396141699995	5.990266666669999	neg	-	-	-	-	-	-	-	-
metab_17619	metab_17619	neg_6579	397.16825363	5.990266666669999	neg	-	-	-	-	-	-	-	-
metab_17620	metab_17620	neg_6580	371.280759949	5.990266666669999	neg	-	-	-	-	-	-	-	-
metab_17621	metab_17621	neg_6581	343.249240531	5.990266666669999	neg	-	-	-	-	-	-	-	-
metab_17622	metab_17622	neg_6582	315.254226833	5.990266666669999	neg	-	-	-	-	-	-	-	-
metab_17623	metab_17623	neg_6583	289.18146263	5.990266666669999	neg	-	-	-	-	-	-	-	-
metab_17624	metab_17624	neg_6585	215.164942226	5.990266666669999	neg	-	-	-	-	-	-	-	-
metab_17625	metab_17625	neg_6587	637.432387744	5.9833	neg	-	-	-	-	-	-	-	-
metab_17626	metab_17626	neg_6588	587.162982342	5.9833	neg	-	-	-	-	-	-	-	-
metab_17627	metab_17627	neg_6589	581.370340209	5.9833	neg	-	-	-	-	-	-	-	-
metab_17628	metab_17628	neg_6590	525.343827756	5.9833	neg	-	-	-	-	-	-	-	-
metab_17629	metab_17629	neg_6591	492.259521054	5.9833	neg	-	-	-	-	-	-	-	-
metab_17630	metab_17630	neg_6592	479.375126961	5.9833	neg	-	-	-	-	-	-	-	-
metab_17631	metab_17631	neg_6593	471.333024687	5.9833	neg	-	-	-	-	-	-	-	-
metab_17632	metab_17632	neg_6594	449.291618396	5.9833	neg	-	-	-	-	-	-	-	-
metab_17633	metab_17633	neg_6595	413.291504176	5.9833	neg	-	-	-	-	-	-	-	-
metab_17634	metab_17634	neg_6596	377.270062942	5.9833	neg	-	-	-	-	-	-	-	-
metab_17635	metab_17635	neg_6597	357.228638735	5.9833	neg	-	-	-	-	-	-	-	-
metab_17636	metab_17636	neg_6598	321.20744282	5.9833	neg	-	-	-	-	-	-	-	-
metab_17637	Corchorifatty acid D	neg_6599	307.191841924	5.9833	neg	M-H	C18H28O4	-	69.0	1.16476817578943	-	HMDB0033243	-
metab_17638	metab_17638	neg_6603	513.343347229	5.97635	neg	-	-	-	-	-	-	-	-
metab_17639	metab_17639	neg_6604	457.22676216699995	5.97635	neg	-	-	-	-	-	-	-	-
metab_17640	metab_17640	neg_6605	461.29185325	5.97635	neg	-	-	-	-	-	-	-	-
metab_17641	metab_17641	neg_6606	375.218097447	5.97635	neg	-	-	-	-	-	-	-	-
metab_17642	metab_17642	neg_6607	347.18685927900003	5.97635	neg	-	-	-	-	-	-	-	-
metab_17643	metab_17643	neg_6608	313.238784719	5.97635	neg	-	-	-	-	-	-	-	-
metab_17644	metab_17644	neg_6609	283.191718829	5.97635	neg	-	-	-	-	-	-	-	-
metab_17645	metab_17645	neg_6610	917.506366626	5.969383333330001	neg	-	-	-	-	-	-	-	-
metab_17646	metab_17646	neg_6611	495.227590076	5.969383333330001	neg	-	-	-	-	-	-	-	-
metab_17647	metab_17647	neg_6612	443.301678456	5.969383333330001	neg	-	-	-	-	-	-	-	-
metab_17648	metab_17648	neg_6613	407.25694648800004	5.969383333330001	neg	-	-	-	-	-	-	-	-
metab_17649	metab_17649	neg_6614	389.233962819	5.969383333330001	neg	-	-	-	-	-	-	-	-
metab_17650	metab_17650	neg_6615	359.222854876	5.969383333330001	neg	-	-	-	-	-	-	-	-
metab_17651	metab_17651	neg_6616	305.176184287	5.969383333330001	neg	-	-	-	-	-	-	-	-
metab_17652	metab_17652	neg_6617	266.103674834	5.969383333330001	neg	-	-	-	-	-	-	-	-
metab_17653	metab_17653	neg_6620	511.327241795	5.9624	neg	-	-	-	-	-	-	-	-
metab_17654	metab_17654	neg_6621	465.286130203	5.9624	neg	-	-	-	-	-	-	-	-
metab_17655	metab_17655	neg_6622	329.19716575	5.9624	neg	-	-	-	-	-	-	-	-
metab_17656	Trans-2-trans-4-Heptadien-1-ol	neg_6623	269.176108183	5.9624	neg	2M+FA-H	C7H12O	-	72.0	1.22806141273723	-	HMDB0032301;LMFA05000701	33467-79-7
metab_17657	metab_17657	neg_6624	194.08183171299999	5.9624	neg	-	-	-	-	-	-	-	-
metab_17658	metab_17658	neg_6625	557.370286584	5.9554	neg	-	-	-	-	-	-	-	-
metab_17659	metab_17659	neg_6626	485.312547775	5.9554	neg	-	-	-	-	-	-	-	-
metab_17660	metab_17660	neg_6627	441.285785946	5.9554	neg	-	-	-	-	-	-	-	-
metab_17661	metab_17661	neg_6630	313.20248116	5.9554	neg	-	-	-	-	-	-	-	-
metab_17662	metab_17662	neg_6631	532.145730406	5.948433333330001	neg	-	-	-	-	-	-	-	-
metab_17663	metab_17663	neg_6633	487.196141838	5.948433333330001	neg	-	-	-	-	-	-	-	-
metab_17664	metab_17664	neg_6634	467.212145539	5.948433333330001	neg	-	-	-	-	-	-	-	-
metab_17665	metab_17665	neg_6635	381.194752441	5.948433333330001	neg	-	-	-	-	-	-	-	-
metab_17666	metab_17666	neg_6636	371.15349445	5.948433333330001	neg	-	-	-	-	-	-	-	-
metab_17667	metab_17667	neg_6640	239.12888842400002	5.948433333330001	neg	-	-	-	-	-	-	-	-
metab_17668	metab_17668	neg_6641	111.287604067	5.948433333330001	neg	-	-	-	-	-	-	-	-
metab_17669	metab_17669	neg_6642	507.297015583	5.941433333330001	neg	-	-	-	-	-	-	-	-
metab_17670	metab_17670	neg_6643	429.285637745	5.941433333330001	neg	-	-	-	-	-	-	-	-
metab_17671	metab_17671	neg_6644	383.24453835699995	5.941433333330001	neg	-	-	-	-	-	-	-	-
metab_17672	metab_17672	neg_6645	311.186713832	5.941433333330001	neg	-	-	-	-	-	-	-	-
metab_17673	metab_17673	neg_6648	207.13874641799998	5.941433333330001	neg	-	-	-	-	-	-	-	-
metab_17674	metab_17674	neg_6649	829.5483471539999	5.934566666669999	neg	-	-	-	-	-	-	-	-
metab_17675	metab_17675	neg_6650	553.21147819	5.934566666669999	neg	-	-	-	-	-	-	-	-
metab_17676	metab_17676	neg_6652	451.217168569	5.934566666669999	neg	-	-	-	-	-	-	-	-
metab_17677	Bufalin	neg_6653	385.238433489	5.934566666669999	neg	M-H	C24H34O4	53.8	-	0.0009132861663576179	C16922	LMST01130001;HMDB0249428	465-21-4
metab_17678	metab_17678	neg_6655	291.19698796299997	5.934566666669999	neg	-	-	-	-	-	-	-	-
