"","z1","z2","z3","z4","z5","z6","z7","z8","z9","z10","z11","z12","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12"
"OTU931",0,2,0,1,2,1,1,2,1,2,3,2,0,2,3,1,1,0,1,3,1,0,0,1,0,4,0,1,0,1,1,5,3,5,1,1
"OTU925",0,0,0,2,6,3,10,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU945",0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,2,1,1,0,1,1,1,1,2,0,0
"OTU1188",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3
"OTU760",2,10,0,1,0,0,0,1,0,2,3,2,4,1,1,4,2,1,0,0,4,14,20,1,0,0,0,0,0,0,0,0,0,0,0,1
"OTU567",16,28,4,4,3,0,20,5,0,6,4,3,3,0,0,2,2,1,0,1,4,8,6,2,0,0,7,0,0,2,16,3,0,3,0,1
"OTU566",0,1,0,1,6,23,36,45,19,5,2,2,6,51,58,5,3,16,38,13,8,7,1,199,31,36,15,28,309,178,8,24,26,98,67,91
"OTU565",1,0,0,6,7,9,0,0,2,0,0,0,0,0,0,0,0,7,33,0,0,1,0,8,0,1,1,1,0,0,0,1,1,0,2,0
"OTU564",2,4,10,6,0,2,14,5,8,12,11,11,2,3,2,4,4,1,2,2,5,3,4,2,0,1,0,1,0,1,2,2,1,1,2,0
"OTU448",7,2,6,16,19,3,1,13,13,6,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU449",1,0,0,0,0,3,0,0,0,0,0,0,5,8,1,1,8,8,9,8,3,1,0,13,27,8,13,31,22,3,21,10,23,16,14,9
"OTU561",0,1,0,0,0,0,0,0,0,0,1,0,4,3,0,3,3,0,0,2,4,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU560",27,16,11,17,6,2,18,34,16,7,4,2,1,0,0,4,7,2,0,0,0,6,4,0,0,0,1,0,0,0,3,0,0,0,0,0
"OTU444",3,1,3,2,5,16,46,8,9,2,4,6,3,1,5,8,8,8,12,5,3,6,7,21,12,5,18,15,45,23,8,5,9,16,5,4
"OTU445",8,14,9,1,2,2,2,3,8,4,6,12,7,4,1,23,2,2,0,4,8,11,21,2,0,1,0,0,1,0,1,7,0,1,0,0
"OTU446",4,6,8,6,2,0,0,0,5,2,4,5,7,2,0,8,6,2,0,1,1,15,21,0,4,9,6,6,4,2,9,9,10,3,5,8
"OTU447",10,0,21,54,28,22,20,9,8,7,2,5,17,5,21,8,45,23,15,2,2,2,0,27,12,14,3,22,10,17,0,3,7,2,3,9
"OTU440",30,14,14,6,6,1,0,0,1,4,7,0,2,0,0,1,1,1,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0
"OTU441",6,7,4,3,0,1,2,2,1,1,2,0,5,3,3,6,6,8,5,1,5,11,37,2,9,19,29,23,4,3,15,9,11,2,3,3
"OTU442",3,0,2,1,4,1,9,11,6,9,6,8,1,6,1,2,2,1,1,5,2,3,3,2,3,18,4,4,5,11,15,14,8,12,7,15
"OTU443",5,8,6,3,10,14,40,5,4,7,4,0,2,2,3,4,5,3,17,1,4,7,1,17,21,14,2,5,37,44,2,1,1,14,4,17
"OTU602",0,1,0,0,1,0,0,0,0,0,1,0,13,6,8,11,2,3,3,4,2,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU603",11,2,12,11,8,6,1,12,5,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1015",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,2,1,0
"OTU937",0,0,1,1,2,0,1,0,0,1,1,3,1,1,4,0,5,1,1,5,3,3,1,3,0,0,0,0,1,1,0,0,0,0,0,0
"OTU600",10,15,8,6,1,1,4,5,2,3,7,0,5,8,5,9,13,4,4,5,13,21,26,9,4,10,18,7,4,7,22,13,8,3,6,11
"OTU969",0,0,3,2,1,2,5,3,3,4,8,4,3,1,3,1,6,3,0,2,3,2,1,1,0,8,4,2,1,2,6,1,3,1,0,6
"OTU601",3,0,2,1,0,1,0,0,3,2,7,1,0,2,5,2,2,1,2,1,1,0,1,4,4,8,2,1,5,8,6,10,8,5,4,1
"OTU219",44,60,70,33,3,7,8,6,4,7,101,1,81,200,13,37,47,4,19,12,34,34,32,24,4,4,14,5,6,4,3,11,18,8,2,12
"OTU218",3,2,2,2,3,2,1,5,4,5,1,3,1,0,0,0,0,0,0,1,1,1,1,0,112,73,48,155,104,27,49,91,144,207,272,109
"OTU749",6,9,7,0,1,0,3,2,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,3,1,1,0
"OTU748",0,0,0,0,0,1,0,2,1,1,3,1,2,3,0,0,1,0,0,2,3,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0
"OTU215",64,16,52,18,8,8,25,6,11,15,14,24,5,0,3,18,15,2,5,6,4,16,5,3,1,1,3,3,0,5,0,2,3,2,0,3
"OTU214",3,5,5,5,1,1,7,8,0,9,7,6,17,138,19,25,28,4,6,19,31,19,23,47,1,6,7,6,1,6,20,15,7,126,1,3
"OTU217",39,34,44,18,22,14,23,33,23,59,63,31,75,107,32,58,35,24,26,86,98,62,19,33,33,123,86,9,48,120,58,115,54,73,11,63
"OTU216",130,127,95,120,74,63,6,57,56,77,70,100,1,3,4,5,1,6,1,7,0,3,3,1,0,0,1,1,0,0,1,1,0,1,0,2
"OTU211",91,52,61,101,34,31,3,13,13,10,27,20,52,14,24,34,58,102,38,17,20,17,60,15,143,69,72,177,56,8,39,42,37,13,47,30
"OTU210",48,37,41,27,18,7,8,8,19,9,26,22,63,10,30,110,58,67,15,29,26,63,54,18,1,9,2,2,0,0,3,0,1,2,2,2
"OTU213",4,40,11,20,50,29,93,69,81,75,87,64,6,59,73,7,9,25,31,63,67,41,29,52,8,9,0,2,31,41,20,43,27,29,15,30
"OTU212",8,2,6,4,4,4,3,3,4,10,5,12,54,28,16,78,30,13,10,23,11,24,24,24,14,95,56,14,33,34,31,53,18,32,29,49
"OTU1019",0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,3,1,0,0,1,3,2,2,4,0,1,0,0,0,0,0,0,1,0,0,0
"OTU923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,4,3,2,6,6,1,2,0
"OTU1018",2,5,0,1,0,0,2,0,0,1,0,1,0,0,0,2,0,2,3,0,0,2,4,1,0,4,0,3,0,0,0,0,1,0,1,0
"OTU975",0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"OTU605",2,6,2,2,4,2,3,6,3,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,3,4,1,11,3,6,9,2,3
"OTU1152",3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU1138",1,3,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,1,0,5,9,0,0,0,1,0,0,0,1,0,0,0,0,0
"OTU691",1,5,0,0,0,0,0,0,0,5,1,1,6,3,1,4,6,0,2,2,4,7,9,2,1,5,5,3,2,7,4,8,4,5,5,7
"OTU690",1,1,1,0,1,1,1,1,2,2,3,4,3,3,2,3,1,0,1,5,6,4,3,2,0,1,1,1,1,1,1,0,0,0,0,0
"OTU693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,0,0,2,14,20,26,10,3,4
"OTU692",2,0,14,18,6,4,2,0,8,3,5,4,7,6,4,1,8,11,15,2,3,0,1,2,9,6,1,8,7,4,1,3,8,1,10,7
"OTU695",0,0,1,2,1,2,0,3,1,0,2,2,9,5,2,3,3,5,1,5,4,4,2,3,0,0,2,0,2,3,0,0,2,0,0,2
"OTU694",3,12,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0
"OTU697",2,1,0,0,4,4,23,5,5,1,3,0,7,1,1,3,7,11,4,4,8,6,6,9,2,0,5,4,31,23,5,4,7,0,7,1
"OTU696",0,0,3,1,2,0,3,0,1,1,2,3,1,9,4,3,1,3,0,4,5,0,2,4,3,2,1,1,5,7,7,2,2,5,1,4
"OTU496",9,17,10,13,7,1,1,8,7,5,9,4,3,2,1,6,3,3,1,1,3,4,3,0,5,6,6,2,0,0,2,2,1,4,1,1
"OTU698",13,25,11,3,1,0,0,1,1,3,7,1,7,2,0,5,4,0,2,0,3,17,22,0,0,0,2,0,1,1,25,1,0,0,0,0
"OTU669",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,3,1,2,9,0,2,4,3,2,7,7,6
"OTU1092",8,12,5,0,5,0,4,13,2,10,2,15,4,1,7,0,0,2,5,7,0,0,1,0,1,2,1,0,2,7,3,4,2,1,2,7
"OTU1095",0,0,2,1,0,0,8,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1094",0,0,1,0,1,0,2,2,1,4,0,2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0
"OTU1097",2,2,1,2,1,0,3,1,1,2,1,1,1,3,1,0,0,0,2,1,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2
"OTU793",0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,1,1,0,1,1,1,0,1,0,1,10,2,1,2,6,6,2,3,5,2,4
"OTU361",70,98,60,5,5,11,16,23,8,14,29,25,14,35,15,12,42,16,3,10,9,4,45,34,5,18,49,38,11,6,68,39,18,25,10,7
"OTU360",4,1,14,10,7,5,11,23,13,24,7,9,19,29,13,16,8,9,12,21,14,5,5,19,6,3,4,0,5,15,2,4,1,5,7,10
"OTU363",3,3,11,7,5,3,2,3,0,4,4,4,11,14,5,6,30,6,12,17,15,7,7,11,9,39,13,15,7,22,17,15,11,9,8,16
"OTU362",0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,1,1,0,0,1,2,32,8,1,13,13,19,20,9,9,5,8
"OTU365",13,13,19,6,3,2,6,12,5,1,3,2,30,16,11,33,15,4,4,8,16,28,37,10,0,4,0,1,0,3,0,0,0,0,2,2
"OTU364",11,7,5,1,0,1,0,1,2,3,6,1,17,6,7,23,8,3,3,2,9,24,24,3,0,2,1,0,0,0,0,0,1,0,0,0
"OTU367",1,3,0,1,0,1,1,0,3,1,3,3,2,4,6,1,4,1,2,3,4,2,0,3,4,20,5,12,3,5,11,40,21,15,9,2
"OTU366",1,4,3,2,0,0,9,3,6,2,2,5,2,5,3,1,2,3,0,4,4,5,1,2,4,13,7,5,12,27,10,28,17,28,25,31
"OTU369",6,1,3,51,65,31,4,0,1,2,1,2,1,0,0,1,1,16,40,0,0,0,0,35,19,1,2,6,24,1,0,1,0,0,0,0
"OTU368",44,24,36,23,3,2,1,3,6,7,34,12,25,10,14,35,17,15,3,10,12,17,34,2,0,3,2,0,0,0,0,2,1,1,0,0
"OTU1157",1,0,1,2,1,1,2,2,3,2,1,2,2,1,1,5,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"OTU303",7,6,8,10,48,63,34,11,35,11,3,4,4,3,3,1,7,9,23,2,1,5,1,19,18,2,1,23,24,9,1,0,1,6,3,1
"OTU130",1,0,1,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,14,248,3,5,7,186,79,5,5,4,4
"OTU131",23,18,43,31,20,7,25,24,13,39,13,18,93,79,41,189,80,14,14,50,31,35,45,40,2,46,45,5,9,16,13,16,5,4,4,5
"OTU132",18,26,48,30,31,20,40,32,29,63,80,52,71,106,33,37,87,39,37,125,134,92,40,56,24,65,62,33,36,96,69,99,50,65,18,24
"OTU133",54,118,30,3,10,4,11,12,11,12,70,21,75,39,41,147,70,16,10,33,85,336,472,16,4,29,86,1,5,21,80,54,33,17,15,7
"OTU134",13,26,31,8,6,9,17,5,4,10,28,6,100,63,20,140,93,20,18,58,88,175,142,69,1,7,3,0,1,1,1,1,0,5,2,0
"OTU135",0,2,0,1,0,5,0,0,0,2,2,1,10,14,6,10,21,6,8,21,17,10,9,6,38,74,60,49,63,125,54,80,96,147,46,56
"OTU136",3,6,5,5,2,3,5,3,4,4,5,6,63,163,107,50,65,83,173,128,63,77,54,192,3,5,1,1,0,0,0,1,1,5,0,1
"OTU137",9,14,16,11,4,1,2,0,2,4,7,4,73,16,8,152,23,6,0,10,18,20,25,8,0,13,15,1,1,4,6,6,3,4,0,3
"OTU138",52,59,92,83,151,153,4,15,97,153,77,92,46,20,10,38,40,38,39,53,27,40,44,20,90,93,138,87,88,23,77,54,59,81,56,13
"OTU139",0,4,0,0,0,0,2,0,0,2,3,0,39,44,24,73,54,25,40,39,46,110,120,58,4,43,24,14,20,13,166,57,46,80,39,18
"OTU1182",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,6,8,0,1,0,3,0,1
"OTU1159",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,6,3,0,0,0,0,0,0,0
"OTU1184",1,4,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU918",1,2,2,2,0,0,1,4,2,3,5,3,6,2,0,2,2,1,0,3,4,1,4,0,1,0,0,1,1,0,3,0,1,0,0,0
"OTU919",0,2,1,0,0,0,0,0,0,0,0,0,1,7,3,0,0,2,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,2,2,1,1,4,3,3,4,1
"OTU914",0,12,2,1,0,0,5,1,0,1,0,0,2,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,1
"OTU915",0,1,1,0,0,0,2,1,1,0,3,0,0,3,2,1,3,0,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"OTU912",0,3,1,0,1,2,2,1,0,1,1,1,2,0,0,0,3,0,0,1,2,2,0,4,0,1,2,2,5,2,1,0,4,5,0,1
"OTU913",1,2,3,1,0,0,1,1,1,0,4,0,0,0,0,5,0,1,0,0,1,1,5,1,0,1,0,0,0,0,0,1,0,0,0,0
"OTU910",0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,16,1,0,1,15,4,1,1,0,0
"OTU911",0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,4,4,0,0,5,4,3,1,4,1,2,1,0,2,5,3,3,1,3,0,3
"OTU661",5,2,4,4,3,3,10,4,3,4,1,8,1,7,6,8,4,5,2,7,9,8,1,5,1,12,4,0,3,6,1,6,3,2,2,6
"OTU1068",0,0,0,0,0,0,0,1,1,0,2,0,1,1,1,0,2,1,1,0,2,2,4,1,0,1,1,0,4,0,1,0,0,0,1,1
"OTU1167",5,0,5,4,7,3,1,0,0,0,0,0,5,0,0,0,2,0,1,0,0,0,0,5,0,2,0,0,0,1,0,0,0,0,0,0
"OTU1166",2,0,0,1,1,1,2,3,1,0,0,2,2,3,3,0,5,0,2,2,7,0,0,3,0,0,0,0,1,1,0,0,3,2,2,5
"OTU1161",4,4,9,2,1,3,0,1,2,2,5,6,3,7,1,4,3,2,9,3,3,2,6,8,0,1,0,0,0,0,0,0,0,0,0,0
"OTU1160",0,0,0,6,8,4,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,4,0,0,5,1,0,0,0,0,0,0,0
"OTU1163",2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0
"OTU1069",0,0,1,0,0,0,0,0,0,1,1,0,1,3,0,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
"OTU1169",0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1168",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU948",0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0
"OTU624",1,3,0,1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,8,1,1,0,19,3,4,6,3,2
"OTU625",5,0,1,2,4,5,58,25,8,2,1,0,1,4,6,1,4,4,5,3,4,2,0,8,2,0,0,1,3,10,0,0,1,1,1,2
"OTU626",0,1,0,0,0,0,0,0,0,0,0,0,3,5,2,10,3,0,2,2,3,14,15,1,0,0,0,0,0,0,0,0,0,1,0,1
"OTU627",1,1,4,3,2,4,8,1,4,5,3,0,1,7,3,2,3,3,5,3,7,1,5,7,2,5,1,3,7,9,5,0,1,3,11,5
"OTU189",0,6,3,1,1,3,6,7,3,5,8,1,20,7,10,8,12,6,7,17,11,23,6,5,49,87,103,28,54,138,176,111,86,78,37,74
"OTU188",3,0,0,9,73,144,4,5,9,9,0,2,1,17,31,1,2,42,131,3,1,0,1,34,44,4,1,58,53,1,2,2,0,2,8,3
"OTU622",1,0,0,9,2,3,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,4,5,0,0,0,0,0,0,0
"OTU623",1,7,0,0,0,0,0,0,0,0,0,0,3,3,0,6,1,2,0,4,6,28,29,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU185",57,50,110,94,54,48,92,121,105,113,133,136,30,79,68,10,53,38,33,73,94,54,37,57,35,66,16,23,37,62,35,35,31,22,32,45
"OTU184",2,2,2,13,6,1,3,12,10,8,4,9,17,62,103,5,44,49,54,51,47,15,17,27,4,2,0,6,4,4,1,2,5,7,14,14
"OTU187",2,2,0,2,0,1,10,8,3,4,1,4,0,7,1,0,0,0,3,9,1,0,5,0,1,0,0,2,2,2,1,12,4,239,1,2
"OTU186",6,3,13,24,68,152,178,120,96,33,8,8,2,20,24,3,2,11,41,6,3,19,3,67,1,4,4,3,31,32,0,5,6,5,5,16
"OTU181",21,24,45,29,29,33,115,155,59,85,47,85,10,45,25,12,29,8,9,29,25,17,8,34,3,4,0,3,1,20,2,8,7,5,4,11
"OTU180",42,78,76,119,123,151,124,160,199,102,207,117,2,0,4,0,1,2,0,3,6,5,2,0,1,2,0,1,1,2,5,2,2,0,1,0
"OTU183",38,24,82,55,42,43,117,94,57,73,80,91,31,49,42,22,51,14,17,41,30,30,11,44,1,1,0,1,1,0,1,2,2,1,2,0
"OTU182",127,168,97,29,6,12,2,1,3,5,98,10,42,5,3,40,21,2,9,7,18,54,79,7,2,23,95,6,3,2,68,57,20,5,0,1
"OTU493",41,18,17,12,2,0,1,2,1,6,16,10,13,4,3,16,10,6,3,8,19,23,27,0,2,11,11,7,0,2,16,8,5,2,3,3
"OTU731",3,0,0,0,2,1,5,5,3,3,3,4,3,11,4,3,2,0,1,8,1,1,0,2,1,4,0,0,4,9,3,4,7,6,3,7
"OTU736",3,2,4,2,3,3,8,7,7,10,8,5,0,1,0,5,1,0,2,1,0,4,1,1,2,2,4,1,5,5,5,8,3,4,1,2
"OTU737",2,5,2,3,2,0,0,1,1,9,3,4,2,0,0,5,0,0,0,0,0,1,3,0,0,1,6,0,2,1,19,4,9,7,3,5
"OTU947",2,1,1,1,0,0,0,0,0,0,0,0,4,0,1,3,5,1,1,1,3,4,9,0,0,0,2,0,0,0,1,0,0,0,0,0
"OTU699",7,8,10,6,6,1,7,3,1,11,4,4,1,4,5,0,0,5,1,2,0,2,0,4,0,2,1,1,1,3,3,0,1,0,0,2
"OTU1061",0,0,0,0,0,0,4,3,3,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
"OTU735",5,8,2,1,0,0,0,1,1,0,1,1,9,0,0,6,2,3,4,0,1,8,8,0,1,3,7,4,2,4,4,0,0,1,0,0
"OTU492",50,32,67,109,4,7,1,5,7,3,28,15,11,90,1,4,11,2,6,1,6,2,15,3,5,16,50,6,4,1,13,53,105,15,0,3
"OTU984",0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0
"OTU828",0,0,0,2,4,2,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,0,0,6,3,0,0,0,0,0,0,0
"OTU829",6,10,7,3,2,0,1,2,2,2,2,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU981",0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,5,0,0,0,0,0,3,3,3,0,1,0,1,1,1,0,0,0
"OTU980",3,2,9,2,4,2,5,3,2,5,5,4,12,18,5,1,2,0,4,11,2,6,5,10,0,6,11,1,9,4,8,8,5,7,1,16
"OTU983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,4,3,1,2,3,0,0,0,0,0,0,0
"OTU982",0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0
"OTU822",0,3,0,1,0,0,0,1,0,0,0,1,0,2,2,7,1,2,1,0,2,6,13,1,1,3,0,0,1,5,4,5,3,1,2,8
"OTU823",0,0,1,1,0,0,3,0,1,2,0,0,0,1,0,3,2,1,0,1,1,2,0,2,0,1,2,0,2,4,3,3,2,6,0,4
"OTU820",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,4,1,0,0,0,1,0,0,0,2,2,1,2,3,1
"OTU821",1,3,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0
"OTU826",0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,3,0,0
"OTU827",2,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU824",7,3,1,6,6,12,19,5,8,2,23,7,2,10,9,2,6,3,7,1,1,17,7,6,1,13,8,0,20,31,0,13,13,13,2,3
"OTU825",0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,4,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1085",0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0
"OTU1066",4,2,2,3,0,2,1,5,4,5,5,3,1,2,1,0,1,1,0,0,0,2,1,0,4,0,3,2,0,2,1,3,4,7,2,5
"OTU1067",0,11,8,0,0,0,0,0,0,3,4,0,0,2,0,0,5,0,1,0,0,0,0,0,3,2,4,0,0,0,6,4,0,5,1,2
"OTU1083",0,0,0,0,0,0,1,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,1
"OTU882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,3,1,3,1,8
"OTU1010",3,1,1,1,1,1,2,2,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1089",0,1,0,0,0,1,1,1,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,3,2,1,1
"OTU869",1,0,2,0,0,0,2,1,0,6,1,3,5,4,1,0,4,2,2,6,4,2,1,1,1,2,1,3,3,5,3,1,2,4,1,7
"OTU529",0,2,2,4,1,1,0,2,0,0,2,5,0,1,0,0,1,2,0,0,2,1,1,1,3,6,1,0,4,2,2,5,3,8,8,15
"OTU528",0,0,0,0,0,1,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,12,8,2,13,19,8,17,10,12,7,14
"OTU523",1,0,0,8,12,23,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,11,36,33,0,0,0,0,0,1
"OTU522",8,9,8,6,2,3,8,1,12,9,6,7,2,2,1,1,4,2,4,7,7,0,3,1,2,10,0,3,8,14,8,10,12,4,21,5
"OTU521",2,3,5,10,10,5,5,11,13,2,9,5,1,3,3,0,2,2,5,2,1,5,1,4,14,13,9,15,19,10,11,14,13,8,3,13
"OTU520",4,1,3,7,3,2,2,4,8,0,4,0,2,3,2,0,13,5,6,6,14,2,3,3,9,23,1,11,7,15,6,1,1,2,0,9
"OTU527",3,6,11,11,4,8,8,15,14,7,7,13,10,15,5,13,7,8,3,8,16,10,3,11,3,11,3,11,5,19,3,16,25,11,15,24
"OTU526",0,1,4,7,0,3,4,4,3,2,3,1,5,6,20,15,9,10,6,4,7,9,34,8,1,3,1,0,1,1,1,0,0,2,3,10
"OTU525",1,3,4,4,10,5,22,18,8,17,5,8,10,17,10,4,5,5,11,18,14,9,9,16,3,5,3,0,6,15,3,10,0,9,4,11
"OTU524",10,4,9,8,3,6,5,4,7,24,18,29,4,13,4,4,9,4,0,8,15,10,3,1,0,1,0,0,0,0,0,0,1,1,0,0
"OTU98",16,12,19,28,14,22,3,30,24,22,21,15,121,112,192,86,112,154,123,99,126,100,103,87,38,45,65,47,42,31,78,46,70,55,143,104
"OTU99",427,748,222,253,149,126,21,65,174,149,359,265,92,41,62,191,107,122,44,81,122,166,418,26,5,7,4,2,3,2,8,2,1,4,3,0
"OTU989",0,0,0,0,2,0,3,2,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0
"OTU94",11,10,21,14,11,14,37,9,17,26,20,13,171,190,63,99,138,40,50,151,139,79,23,80,8,29,18,2,7,38,11,17,2,9,1,12
"OTU95",4,8,12,125,340,272,104,94,208,157,7,20,8,21,15,7,27,31,33,14,7,12,6,55,14,19,3,2,10,10,10,7,7,8,8,2
"OTU96",96,196,160,102,70,102,210,137,147,176,275,208,55,51,26,56,54,33,26,69,74,66,67,79,26,96,47,47,39,120,104,82,81,97,61,51
"OTU97",80,178,173,161,124,99,150,86,120,233,302,301,91,262,121,66,179,80,85,196,188,166,108,179,36,76,41,28,77,335,93,93,62,140,81,151
"OTU90",77,143,101,46,25,36,36,53,43,107,170,155,163,198,153,192,207,79,67,211,287,260,226,127,7,21,3,6,10,16,39,18,21,49,16,12
"OTU91",5,5,4,0,2,8,3,3,1,4,4,6,14,7,2,20,17,7,3,12,9,10,9,7,73,347,232,105,62,45,166,429,287,169,136,45
"OTU92",28,10,48,56,73,108,78,59,114,58,30,46,30,29,20,17,37,29,34,29,28,22,18,33,135,187,120,187,329,159,100,49,159,98,142,71
"OTU93",9,29,19,10,6,16,27,8,5,14,43,10,155,114,43,117,146,69,66,166,162,249,188,87,6,22,33,18,30,71,77,28,24,30,7,19
